shap_total_claims,shap_unique_patients,shap_unique_physicians,shap_inpatient_claims,shap_outpatient_claims,shap_avg_claim_amount,shap_total_claim_amount,shap_max_claim_amount,shap_avg_deductible,shap_avg_hospital_stay,shap_max_hospital_stay,shap_avg_claim_duration,shap_unique_diagnosis_1,shap_unique_diagnosis_2,shap_unique_diagnosis_3,shap_avg_patient_age,shap_deceased_patient_rate,shap_chronic_alzheimer,shap_chronic_heartfailure,shap_chronic_kidney,shap_chronic_cancer,shap_chronic_diabetes,shap_claims_per_patient,shap_claims_per_physician,shap_inpatient_ratio,shap_diagnosis_diversity,fraud_probability,actual_fraud,predicted_fraud,top_fraud_driver
-0.13761476,0.14549576,-0.065469794,0.085566625,-0.08796933,-0.11194662,-1.4174562,-0.23860224,-0.008063588,0.21946211,-1.1487855,-0.19366173,-0.025040925,-0.00871183,-0.20482345,-0.13365553,0.010358729,-0.21415608,-0.7296299,0.01715196,-0.46799174,0.014799401,-0.5928828,0.05911831,-0.117534176,-0.3246506,0.006182742,0,0,total_claim_amount
-0.08710181,0.069508344,-0.0348377,-0.048560116,-0.026946114,-0.047716096,0.23103335,-0.09988468,0.17164156,-0.050734185,-1.294081,-0.02480114,0.009339667,0.011876258,-0.09752649,-0.09343343,-0.2200302,-0.22284722,0.077965714,0.23185281,0.044530783,-0.15381858,-1.1327783,0.069375776,0.060212985,-0.1908228,0.09520501,0,0,max_hospital_stay
-0.13585916,0.17406237,-0.22568321,0.030040074,-0.055001304,-0.656546,-1.4056016,-0.26038715,-0.68454134,0.14878017,-1.0175585,0.6746009,0.09028352,-0.07111037,-0.25631404,-0.21333358,0.26630133,-0.10841372,-0.32863966,-0.06617077,-0.6437138,-0.14611498,-0.73732054,-0.13380954,-0.056792032,0.2444665,0.0068442863,0,0,total_claim_amount
-0.032417905,-0.16218026,-0.011076546,0.041545432,-0.12314157,-0.40396768,-2.217447,-0.1893893,-0.719682,0.014372338,-0.7662693,0.08839847,-0.14457941,-0.086162254,-0.10535497,-0.20906807,-0.1965859,-0.13359016,-1.2070211,-0.44809005,-0.024530955,0.08939052,-0.42908204,-0.5738614,-0.10118208,0.12222179,0.0006539346,0,0,total_claim_amount
-0.07503706,0.059133224,0.009710097,-0.079977214,-0.021917539,-0.2010216,0.84982646,-0.2730331,-0.07940893,0.19203787,-1.4881052,-0.11769801,-0.06862442,-0.07270917,-0.2088389,0.015926778,-0.043419007,0.2148895,0.102125004,-0.040449005,-0.028379573,-0.25743508,-0.5827377,-0.31946415,-0.10293136,0.03795497,0.12103358,0,0,max_hospital_stay
-0.00999709,-0.1665366,0.020462738,0.037637234,-0.12496031,-0.4249998,-2.1868815,-0.1980498,-0.659909,0.07378464,-1.1332096,0.26385537,-0.07152743,-0.086514264,-0.030311335,0.04323346,-0.19526628,-0.043426655,0.049312077,-0.8128548,0.119139954,-0.08917042,-0.8624167,-0.32004708,-0.07636458,-0.16636461,0.0015709896,0,0,total_claim_amount
-0.042156603,-0.31850368,-0.12711121,0.16499294,-0.012973022,-0.18940875,1.284356,0.27000684,-0.0060214684,0.2320575,-0.8555507,-0.5057115,0.071964316,0.025742808,-0.11532176,-0.08669135,-0.060870916,0.10917169,0.11427953,-0.14168833,0.039543822,-0.17585419,-0.05851582,-0.16452067,-0.13626704,0.20732383,0.5297587,0,1,total_claim_amount
-0.09317159,0.005309197,-0.10566151,-0.15170144,-0.036947876,-0.2807256,0.2548901,-0.71969813,-0.0496016,0.18518719,0.9857742,0.0124280285,-0.04890922,-0.011221953,-0.17628184,-0.064218745,-0.04680093,0.06599525,-0.07985386,-0.27390322,-0.1503514,-0.16164689,0.03795708,-0.09089512,-0.108960874,-0.26982394,0.3151975,1,0,max_hospital_stay
-0.0770839,0.14868286,-0.026884185,0.03086263,-0.109330155,-0.6134125,-2.405698,-0.4969922,-0.74758494,0.12711447,-1.1536282,-0.10615685,0.032834847,-0.0033807403,-0.20559914,-0.21486951,-0.15490638,-0.006555409,0.012049319,-0.07660306,-0.72697747,0.011639273,-0.30966064,-0.10282387,-0.07459359,-0.26354578,0.0009906074,0,0,total_claim_amount
-0.043377757,0.09470332,-0.22820145,0.027036086,-0.01474606,-0.60385996,-0.59888285,-0.39575148,-0.43985674,0.15233839,-0.74487877,-0.1648954,-0.080577336,-0.17279015,-0.12441481,-0.107449956,-0.31476608,-0.24260694,-0.793995,-0.12079609,-1.0185889,-0.24858128,1.318128,-0.29905483,-0.09485793,0.14028406,0.010734109,0,0,claims_per_patient
-0.07397113,0.16843115,-0.044062417,0.09491121,-0.023796532,0.23041934,1.3541644,-0.06648941,0.21211377,-0.12053603,1.2742822,0.06904201,0.027722629,-0.0451938,-0.12439019,-0.018975366,-0.124200135,-0.31836644,-0.017857824,0.037881866,-0.004588353,-0.081609294,-0.043169875,-0.07623293,0.08485182,-0.08945421,0.94673973,0,1,total_claim_amount
-0.07996449,0.013961414,-0.09828683,-0.24912451,-0.04695997,-0.07683756,1.1448146,-0.28245163,0.14038287,-0.047337685,1.88357,-0.04639755,-0.058760908,-0.07688194,-0.09583239,0.17362909,-0.10307964,-0.121246964,0.043800645,-0.13119803,-0.1908475,-0.1519554,-1.0020068,0.11167373,0.0061977897,-0.28581122,0.7251104,1,1,max_hospital_stay
-0.11050986,-0.1977293,-0.0074620172,0.0024789823,-0.010747862,-0.52287745,-2.3772557,0.05770382,-0.6871161,0.16872576,-0.9225826,0.52667713,-0.19534394,-0.13666883,-0.21821955,-0.2240406,-0.33248043,-0.2109302,-0.17773233,-0.11943349,-0.33384386,-0.22697572,0.05391519,-0.06271622,-0.06478777,0.12568392,0.0036572968,0,0,total_claim_amount
-0.029155016,-0.19282,-0.075826965,-0.16946606,0.0138509795,-0.08631468,2.1077187,0.27364972,0.13702175,-0.12317358,1.0141104,-0.108956695,0.0735593,-0.010157807,0.20868286,-0.2503676,-0.25265872,-0.31551304,0.046121288,-0.08221972,0.045314968,-0.21541408,-0.255709,-0.21453524,-0.07199475,0.30405232,0.91425294,0,1,total_claim_amount
-0.08011362,-0.117828086,-0.0064553428,0.06933987,-0.10547716,-0.25156376,-2.1423306,-0.47168955,-0.45691687,0.07619183,-1.1555555,-0.17968214,-0.13719259,-0.12168847,-0.036037095,-0.3412564,-0.10106914,-0.15145281,-0.7740298,-0.7918146,-0.16112451,-0.20625135,-1.115319,-0.40668753,-0.09070865,-0.15442352,0.00014858026,0,0,total_claim_amount
-0.0788934,0.023804713,-0.21057452,0.043501366,-0.046587765,-0.4827676,-2.2303917,-0.44052422,-0.51726735,0.0496498,-1.1381936,-0.23002364,0.015725259,-0.11461189,-0.14302896,-0.21862912,-0.22863123,-0.2808712,-0.09084367,-0.08991942,-0.12038662,-0.24007422,-0.95288485,-0.26464233,-0.089270234,-0.24376526,0.00044224755,0,0,total_claim_amount
-0.026219076,0.07186305,-0.02504058,0.0469655,0.075044826,-0.8085173,-0.78481257,-0.25837186,-0.36239523,0.15568781,-0.61258644,0.003711,0.17375655,-0.09215505,-0.09958912,-0.17208607,-0.24190333,-0.50883657,0.10849395,-0.2991678,0.14587209,-0.18272872,0.62773824,-0.04608559,-0.09744275,0.27933308,0.08846133,0,0,avg_claim_amount
-0.06788798,-0.06980463,0.027201552,0.066975705,-0.015157963,-0.23299693,0.97109985,-0.002729378,-0.012027698,0.25598404,-1.4731219,-0.05721303,-0.08092732,-0.010072817,-0.16869351,-0.1652113,-0.2860518,-0.22323096,-0.049349558,0.047340292,-0.06090494,-0.16642281,0.15667059,0.01127061,-0.134782,0.052840583,0.25156188,0,0,max_hospital_stay
-0.101177596,0.036586925,-0.17778955,0.06195672,-0.029632226,-0.3273493,-2.2992022,-0.045695223,-0.14128652,0.15081233,-1.1224219,-0.22967592,0.008243244,-0.11686355,-0.1037669,-0.28427607,-0.2173817,0.010329843,-0.008040304,-0.11033594,0.012242726,-0.21054249,-1.2152888,-0.27169794,-0.07957685,-0.19553816,0.0016415633,0,0,total_claim_amount
-0.07008177,0.06078089,0.12835164,0.059454303,-0.046877265,-0.4424383,-2.1260433,-0.6006565,-0.49291983,0.19498208,-1.1505094,-0.092005886,-0.055701558,-0.13161181,-0.2650491,-0.23826134,-0.30471012,-0.03928838,-0.08123596,-0.12637535,-0.16938066,-0.18023157,-0.97910935,-0.15624002,-0.07883276,-0.29338142,0.0008406698,0,0,total_claim_amount
-0.020193681,-0.0777355,-0.12661953,0.077980615,-0.0963166,-0.46505323,-2.0587103,0.017907765,-0.36643803,0.08927295,-1.0464122,-0.17737283,-0.044556458,-0.08443983,-0.06584396,-0.5627855,-0.15379694,-0.007831807,-0.5856971,-0.8842251,-0.11762351,-0.20933536,-1.0581651,-0.4336936,-0.09805315,-0.13734086,0.0003046078,0,0,total_claim_amount
-0.035564885,0.113114156,-0.027411245,0.04710197,0.0022538025,-0.5921905,-0.5816799,-0.15723012,-0.043457046,0.14724135,-0.86831814,0.25482067,-0.016098952,-0.031023536,-0.116560124,-0.69050246,-0.13331,-0.024708582,-0.39403126,-0.3844918,-0.45340717,-0.05831462,0.89635307,-0.1334857,-0.08166231,0.060352445,0.062660985,1,0,claims_per_patient
-0.05272907,0.19329305,-0.053528808,0.042978257,-0.040128842,-0.0592753,-2.0331366,-0.32442954,-0.01765563,0.06341955,-0.8527393,-0.27561697,0.13466771,-0.025791442,-0.18299358,-0.0945585,-0.10184473,-0.08716403,-1.2294047,-0.8816677,-0.04562466,0.13324821,-0.47113782,-0.040848892,-0.13960592,0.10107231,0.0031907584,0,0,total_claim_amount
-0.10511746,-0.16421945,0.0022665213,-0.045104876,-0.073375255,-0.58198655,-2.4531777,-0.19712661,-0.5925933,0.076989435,-0.9181798,-0.30889088,-0.21052437,-0.016281037,-0.10166854,-0.32641226,-0.32837614,-0.16185227,-0.13461481,-0.08010998,-1.0789254,-0.31853667,-0.3997662,-0.20268707,-0.11148946,-0.16094248,0.00022576265,0,0,total_claim_amount
-0.08790646,0.07860037,-0.04737884,-0.088126376,-0.04979574,-0.09718672,0.8211551,-0.10401384,0.1929412,-0.114454776,1.3666584,0.09119178,-0.0067559867,-0.053356454,-0.16442032,9.3803275e-05,-0.07989933,-0.10212163,-0.9927674,0.22162116,-0.468351,-0.06008306,-0.14576961,-0.4191403,0.11503941,-0.33448747,0.5170412,0,1,max_hospital_stay
-0.086677484,-0.20208316,-0.08358789,0.010702519,-0.10117582,-0.25801665,-2.1702957,-0.509099,-0.43434748,0.12253225,-1.2819365,-0.15650913,-0.19817258,-0.17000446,-0.1558116,-0.40076596,-0.25333166,-0.31106278,-0.25917873,-0.0898042,-0.17937806,-0.2444929,-1.0312434,-0.23711377,-0.06384924,-0.15825062,0.0002469558,0,0,total_claim_amount
-0.08091094,0.22679162,-0.026185935,0.016672438,-0.044907466,-0.5315478,-2.1469138,-0.51807916,-0.028113272,0.15066648,-0.88480824,-0.0584528,0.01972234,0.004990263,-0.1787716,-0.22991438,-0.23505633,-0.019887647,0.054570626,-0.12015809,-0.16408116,-0.14250545,-0.43202642,-0.010215581,-0.1077045,-0.2887008,0.0056041605,0,0,total_claim_amount
1.4471581,-0.37022534,-0.038854185,0.021943111,0.20452781,-0.48805076,2.574649,-0.2323717,-0.36683965,0.16924118,-0.60305786,-0.17049663,0.28225702,0.14778453,1.1308521,-0.02153043,-0.008095407,0.18396764,0.028997174,-0.16345784,0.14880863,0.07122804,0.5012175,-0.13459745,-0.08106426,0.6799446,0.9959735,1,1,total_claim_amount
0.0820807,-0.30804554,-0.09112174,0.0060045975,0.13547269,-0.39092022,0.7661178,-0.39650133,-0.54173696,0.21666375,-0.9341039,-0.27360657,0.09809958,-0.20112455,0.24116512,-0.030753108,-0.07758898,-0.06457703,-0.026741259,-0.14995262,0.083343714,0.11620837,0.20434014,-0.16276027,-0.10943091,0.24393639,0.27515396,0,0,max_hospital_stay
-0.03125196,-0.14761429,0.025975963,-0.00661099,-0.07458728,0.3963858,-2.4668403,0.05874263,-0.5251694,0.13403597,-1.0209974,0.036935832,-0.10141392,-0.092802726,-0.088911064,-0.4485851,-0.2558961,-0.09438261,-0.1131797,-0.105757594,0.13570471,-0.08321755,-0.12191678,-0.06375258,-0.08571824,-0.113823704,0.0093986485,0,0,total_claim_amount
-0.15727936,0.18033667,-0.16714807,0.015208909,-0.052047376,-0.45588762,-1.9158467,0.046770982,-0.4456336,0.11963699,-0.9834188,0.08569381,0.12856723,-0.069724165,-0.0485903,-0.3636559,-0.17513424,0.017532593,-0.08131285,-0.5648841,0.010902742,0.10348873,-0.5464199,-0.1909722,-0.09163538,-0.23666532,0.005265945,0,0,total_claim_amount
-0.1965785,0.032921474,0.006525257,0.081151426,-0.032581,-0.47904497,-0.39209062,-0.1635966,-0.4552043,0.19478276,-0.586837,0.005222389,-0.1034181,-0.09687914,-0.2094924,-0.2133165,-0.0974558,-0.1143245,-0.8045165,-0.60777813,-0.03542007,-0.024882391,1.575544,-0.123076536,-0.10355234,0.30544704,0.11490939,0,0,claims_per_patient
-0.026948653,-0.0878821,-0.120882526,0.050611872,-0.0728977,-0.7021622,-1.972682,-0.13596508,-0.59487116,0.10781268,-0.99094296,0.037332572,-0.061295282,-0.122362345,0.02495447,-0.39287105,-0.18904676,-0.20347254,-1.0813886,-0.79125947,-0.14748497,-0.19819766,-1.1627272,-0.43168336,-0.09139072,-0.10853464,0.00014061574,0,0,total_claim_amount
-0.06571689,-0.103158385,-0.11836415,0.064401716,-0.08889868,-0.20871924,-1.9881206,-0.20580536,-0.5564142,0.07949675,-1.0195175,0.18134761,-0.07991738,-0.11821876,0.05957202,-0.3497131,-0.13015339,-0.10837369,-1.0620342,-0.7461705,-0.17120919,-0.20629215,-1.1324881,-0.445615,-0.09808173,-0.1449509,0.00028401116,0,0,total_claim_amount
-0.05279404,-0.13097817,-0.096027106,-0.0008467678,-0.13856995,-0.6606873,-2.12624,-0.12019738,-0.60422564,0.044086777,-1.0902141,-0.27191892,-0.11990326,-0.095385455,-0.09335555,-0.20100428,-0.21721461,-0.12885351,-1.0556582,-0.28967223,-0.7438551,0.19071117,-0.94990665,-0.11615635,-0.07447967,-0.18210143,0.00016187162,0,0,total_claim_amount
-0.100899115,-0.07265709,-0.23408955,-0.064715244,-0.039017335,0.25814414,0.33392915,-0.5076295,0.13329004,-1.4634427,1.7253311,-0.6834249,-0.16629629,-0.076944284,-0.20661569,-0.027170775,-0.089555785,-0.11583045,0.07444015,0.14925325,-0.080481976,-0.029029105,-0.89598703,-0.20338142,0.0011206474,-0.14179982,0.12713233,0,0,max_hospital_stay
-0.036800418,0.14399415,-0.03367116,0.08478169,-0.020903707,-0.45938018,-2.238498,-0.39129958,-0.28340554,0.108180806,-0.9573034,0.12030944,0.115819104,-0.0054085283,-0.16018957,-0.3429853,-0.17531316,-0.22801189,-0.06904176,-0.59668016,-0.039802417,0.1632117,-0.98058885,-0.20031826,-0.07473386,0.070201606,0.002756762,0,0,total_claim_amount
-0.048485618,-0.08779227,-0.09779535,0.15033263,-0.029421203,-0.18159892,-0.8880273,-0.17793879,-0.01977691,0.24148735,-0.88632494,-0.06619886,-0.05520926,-0.047404714,-0.13724762,-0.13980855,-0.22919407,-0.059896316,-0.078825444,-0.04082716,0.019005323,-0.15214176,-0.57605106,0.04656283,-0.13029769,-0.19615255,0.036539994,0,0,total_claim_amount
-0.14915533,0.046998482,0.025915217,0.009087025,-0.014008483,-0.474014,-2.1876297,-0.035142127,-0.120735005,0.1419298,-0.9810636,-0.31805515,0.03876842,-0.08878075,-0.24990079,-0.26465636,0.09163043,-0.22828887,-0.20060949,-0.29945529,-0.6070043,-0.15776822,-0.5774902,-0.061433047,-0.10286094,-0.38334745,0.0014278337,0,0,total_claim_amount
-0.046253815,0.1743343,-0.07792071,-0.35016406,-0.036413297,0.18735245,1.0185654,-0.09120403,0.16893794,-0.108974144,-1.5541216,-0.07265405,-0.014142929,-0.058779117,-0.10971553,-0.47920167,-0.21400599,-0.19766736,-0.21270001,0.10274535,-0.015573989,-0.17841443,-1.7225225,-0.37032264,0.04573356,0.0061705345,0.026339158,0,0,claims_per_patient
-0.020528534,-0.75944847,0.030512463,-0.0028525144,0.079170495,-0.63895005,-0.064882025,-0.37460783,-0.34693736,0.19082892,-1.1633319,-0.4843168,0.084982075,-0.13408387,0.0049260557,-0.034648202,-0.25080997,-0.09018934,-0.24708976,-0.516279,-0.29198852,-0.16906351,-0.8398337,-0.11619513,-0.1376212,0.20161562,0.0040916028,0,0,max_hospital_stay
-0.048988856,-0.10647025,-0.16093831,0.02840062,-0.03353834,-0.65366095,-2.2899702,0.028510157,-0.6603951,0.108501986,-1.0401642,-0.2718327,-0.049221314,-0.10516913,-0.08621779,0.025828805,-0.22619481,-0.39545605,-0.628877,-0.24146481,0.039041158,-0.05747214,-0.22748737,-0.09699689,-0.12816864,-0.22088075,0.001004379,0,0,total_claim_amount
0.98611,-0.3469684,-0.08174573,0.5972663,-0.017860489,-0.3404031,2.4762883,0.20263225,-0.068003014,0.2394262,1.1377584,0.010893427,0.06581986,0.05533333,0.5901873,-0.08756078,-0.183406,-0.14435963,0.013242231,0.0023628974,0.121341996,0.036732484,-0.3606127,-0.0022786052,-0.2044525,0.5096198,0.9969944,1,1,total_claim_amount
-0.07326828,-0.10864925,-0.13128017,0.0021494643,-0.17009905,-0.7377805,-2.1780257,-0.24682604,-0.64324296,0.044994336,-1.1165717,-0.16126612,-0.12763093,-0.11655138,-0.06219004,-0.25625435,-0.20239021,0.0312066,-1.063146,-0.2972221,-0.76115865,0.037799347,-1.0173268,-0.11751862,-0.06934853,-0.14529817,0.000112776186,0,0,total_claim_amount
-0.074899696,0.06655005,-0.04658978,0.057834662,-0.09317431,-0.7550672,-2.214165,-0.13904095,-0.41823548,0.08980587,-1.1454104,-0.12353982,0.0053653866,0.0074016517,-0.19764017,-0.38869953,-0.22213781,-0.28749382,0.035137605,-0.074435905,0.113908865,-0.16479895,-0.36584517,-0.04551856,-0.106935024,-0.32903656,0.0019857746,0,0,total_claim_amount
-0.11485704,-0.050868627,0.026877308,-0.0076327445,-0.16762443,-0.36559552,-2.1705165,-0.20857017,-0.36227843,0.07675743,-1.1086968,-0.15962313,-0.13589792,-0.059594568,-0.08791345,-0.28296995,-0.20818487,-0.058616765,-0.06788211,0.37254867,-1.1891029,-0.16456008,-0.9454357,-0.4279629,-0.11216065,-0.08789781,0.00056883285,0,0,total_claim_amount
0.029549448,-0.18919013,0.071634546,0.0960916,0.07985666,-0.49679542,1.109786,-0.21915191,0.0030960408,0.22523555,0.8898221,-0.2987823,0.044089574,-0.0476464,0.6033305,-0.008908467,-0.013823399,0.05002972,-0.31934768,-0.14953513,-0.046801202,-0.021397324,0.76209676,-0.075753495,-0.12891203,-0.11209788,0.9193375,1,1,total_claim_amount
-0.09822505,-0.033256233,-0.20444423,0.048810173,-0.044691768,-0.6062628,-1.413097,-0.36750674,-0.002094103,0.14234397,-1.3155284,-0.19905005,-0.07253653,-0.14866607,-0.19199756,-0.16576391,-0.1617815,-0.11339302,-0.2446573,-0.56397074,0.014333648,-0.29572952,-1.1993831,-0.019699965,-0.08245732,-0.3395654,0.0008399183,0,0,total_claim_amount
-0.0059774485,-0.1375344,-0.112618044,0.028878545,-0.118177004,-0.13916309,-2.3136048,-0.22309892,-0.45182687,0.07429941,-1.3403366,-0.15969887,-0.15101634,-0.12136153,-0.10592718,-0.21818668,-0.204668,-0.031476043,-0.21608897,0.021870105,-0.21069805,-0.18730982,-0.97103316,-0.21641615,-0.06078671,-0.12539226,0.0008240584,0,0,total_claim_amount
-0.07644008,0.2173567,-0.040061336,-0.009942854,-0.044672016,-0.93879646,-2.2978513,-0.14423472,-0.49070522,0.08733898,-1.0594953,-0.22429489,0.043981984,0.020406393,-0.21774355,-0.26566935,-0.12583521,-0.10269479,-1.0623151,-0.08368789,-0.4332479,0.10080523,-0.9505117,-0.0011383932,-0.100185595,-0.23970565,0.00039255637,0,0,total_claim_amount
-0.07118854,0.02232083,-0.088723905,-0.04517477,0.045524567,-0.23906542,1.1660494,0.15934895,-0.04181441,0.1961449,-1.0386747,-0.46973225,0.038071256,-0.0047409125,-0.16970809,-0.6201459,-0.23970766,0.18774204,-1.0093764,-0.26914755,-0.2942192,0.0038481997,0.904688,-0.13740905,-0.19840951,0.3584729,0.2212971,0,0,total_claim_amount
-0.073701866,-0.38328564,0.07155427,0.23302032,0.05563151,-0.23976357,0.97013074,-0.009525913,0.014538915,0.20632637,-1.2324414,-0.5641831,0.072647505,-0.03545965,-0.2707467,-0.027690114,0.51057935,0.04494261,-0.24089643,-0.17959152,-0.22347891,-0.34803873,-1.0976964,-0.1524236,-0.08626177,0.14251949,0.095661305,0,0,max_hospital_stay
-0.1288689,0.052022852,0.032450534,0.050886206,-0.01990516,-0.721335,-2.2977057,0.039026726,-0.10949745,0.10975251,-1.0624294,-0.17398293,-0.14583996,-0.091246985,-0.0836403,-0.24007225,-0.11336042,0.017241692,-0.9992398,-0.5945265,-0.46906316,0.0145319095,-0.5043628,-0.062279724,-0.1198382,-0.21945556,0.0007140556,0,0,total_claim_amount
0.01590397,-0.083366446,-0.091515705,0.048754394,0.07705054,-0.36573106,0.9811119,0.01161123,0.061583962,0.16580975,-1.1855116,-0.3012154,0.09034771,-0.07122154,0.25144824,-0.0204437,-0.19396043,-0.030157808,-0.2087659,-0.2876284,-0.23194015,-0.28379986,-0.08112569,-0.11039339,-0.12255637,0.36776873,0.26873717,0,0,max_hospital_stay
-0.13194539,0.04576011,-0.05747938,0.08850093,-0.023438348,-0.30031145,-2.0238774,-0.15832005,-0.016611673,-0.17231238,-1.1806221,-0.18109784,0.04088637,-0.0032728596,-0.2840745,-0.24466032,0.1751872,-0.35351178,-0.18007402,0.07289566,-0.08078972,-0.12663633,-0.7059153,-0.11445809,-0.07651897,-0.38855815,0.0030658585,0,0,total_claim_amount
-0.04153693,-0.10127687,-0.107237734,0.08497687,-0.10709396,-0.40578502,-2.0062244,0.044922344,-0.47102663,0.15210924,-1.0888753,0.68634874,-0.09124798,-0.09914433,-0.061099507,-0.2710047,-0.21630302,-0.052329596,-0.07467473,-0.5518023,-0.4777386,-0.01341914,-1.0398041,-0.17054886,-0.049343776,-0.1725986,0.0022270277,0,0,total_claim_amount
-0.056151878,-0.2914046,0.05282037,0.08966875,-0.07411354,0.12266086,0.098827265,0.011234011,0.042795748,0.21777615,-1.4390897,-0.064745866,-0.052070796,-0.097470716,-0.089462295,-0.09597259,-0.21471314,-0.06263489,0.1302597,-0.13104285,-0.14524283,0.12893651,-0.9558813,-0.2931103,-0.120485134,0.19196455,0.07587613,0,0,max_hospital_stay
-0.0083021615,-0.07573903,0.011000049,0.080068305,-0.091184616,-0.7797909,-2.0654175,-0.19994098,-0.7238361,0.07534442,-1.0467272,0.099701904,-0.093594596,-0.14081708,-0.04288598,-0.35036507,-0.14257203,-0.21007967,-0.7428267,-0.7663582,-0.46623904,0.012094394,-1.2076924,-0.10393056,-0.06379316,-0.19626538,0.00017628194,0,0,total_claim_amount
-0.10022266,0.0011382211,-0.022257963,0.09856803,-0.08721986,-0.098759316,-0.94901264,0.08535139,0.02069922,0.1391178,-0.8405156,-0.29258987,0.091232345,0.010990184,-0.15996467,0.024178822,-0.14727814,0.026567483,0.006571534,-0.9744501,0.15796816,-0.23600392,0.44954503,0.14130886,-0.12146292,-0.3519491,0.0736761,0,0,chronic_kidney
-0.03166028,-0.096070595,-0.123843744,-0.023403846,-0.12936805,-0.73480934,-2.1014445,-0.20631382,0.15795623,0.05042488,-1.1417702,0.0006922046,-0.122509375,-0.0946053,0.04577817,-0.1984761,-0.17612122,-0.10699525,-0.5792144,-0.6534062,-0.9055046,-0.3383215,-1.2249322,-0.10305279,-0.08825441,-0.09099234,0.00022051614,0,0,total_claim_amount
-0.051816873,0.11892483,-0.04360842,0.040761862,-0.07602203,-0.5029619,-2.1028051,-0.03978359,-0.34130755,0.10386816,-0.9935436,-0.04296337,0.09909953,0.0024436277,-0.1956227,-0.22523162,-0.13284798,-0.22128843,-0.034417965,-0.5571014,-0.63827676,0.025192993,-0.5169684,-0.07832777,-0.111496426,-0.3127449,0.001961766,0,0,total_claim_amount
0.008085017,-0.046951327,-0.056648895,0.7477065,-0.026467858,0.06378908,2.207923,0.23788098,0.25233206,-0.029533898,1.5132217,0.13562874,-0.021125577,0.017622322,0.45084283,0.009836976,0.2443601,-0.08841343,-0.10068137,0.12119357,0.088370375,-0.0579412,-0.6471191,0.10546472,0.06843975,0.010933133,0.99699855,1,1,total_claim_amount
-0.066237636,0.0795381,-0.05030665,0.04077918,-0.050235294,0.036772806,-1.2366142,-0.35603186,-0.3782166,0.09688541,-0.72608685,-0.16410685,-0.049339514,-0.050467495,-0.24696422,-0.5681349,-0.32493442,-0.11292822,-0.058374647,-0.5155161,-0.14401688,-0.010536112,0.84555125,-0.14628574,-0.080194525,0.2985357,0.03420556,0,0,total_claim_amount
