Provider,total_claims,unique_patients,unique_physicians,inpatient_claims,outpatient_claims,avg_claim_amount,total_claim_amount,max_claim_amount,avg_deductible,avg_hospital_stay,max_hospital_stay,avg_claim_duration,unique_diagnosis_1,unique_diagnosis_2,unique_diagnosis_3,avg_patient_age,deceased_patient_rate,chronic_alzheimer,chronic_heartfailure,chronic_kidney,chronic_cancer,chronic_diabetes,claims_per_patient,claims_per_physician,inpatient_ratio,diagnosis_diversity,PotentialFraud,FraudProbability,RiskCategory,PredictedFraud
PRV51117,12,10,4,0,12,162.5,1950,1400,0.0,0.0,0.0,1.75,11,8,3,68.33333333333333,0.0,1.75,1.0,1.4166666666666667,1.5833333333333333,1.0833333333333333,1.2,3.0,0.0,0.9166666666666666,0,0.0002,Low,0
PRV51118,16,16,4,16,0,8500.0,136000,22000,934.5,4.25,13.0,4.25,16,15,16,66.6875,0.0,1.75,1.25,1.5,1.875,1.1875,1.0,4.0,1.0,1.0,0,0.022,Low,0
PRV51119,95,81,8,94,1,11374.526315789473,1080580,118000,1020.8947368421053,5.91578947368421,35.0,6.042105263157895,65,73,71,74.4,0.010526315789473684,1.5052631578947369,1.2842105263157895,1.4526315789473685,1.7789473684210526,1.2105263157894737,1.1728395061728396,11.875,0.9894736842105263,0.6842105263157895,1,0.997,Critical,1
PRV51120,7,7,1,7,0,7428.571428571428,52000,15000,1068.0,4.142857142857143,6.0,4.142857142857143,5,7,6,60.857142857142854,0.0,1.4285714285714286,1.1428571428571428,1.5714285714285714,1.7142857142857142,1.1428571428571428,1.0,7.0,1.0,0.7142857142857143,0,0.0015,Low,0
PRV51121,7,7,3,6,1,11582.857142857143,81080,45000,915.4285714285714,5.571428571428571,10.0,5.571428571428571,7,5,5,66.14285714285714,0.14285714285714285,1.5714285714285714,1.7142857142857142,1.2857142857142858,1.8571428571428572,1.2857142857142858,1.0,2.3333333333333335,0.8571428571428571,1.0,0,0.0076,Low,0
PRV51122,7,7,7,0,7,160.0,1120,500,0.0,0.0,0.0,0.0,7,4,3,66.0,0.0,1.7142857142857142,1.5714285714285714,1.8571428571428572,1.8571428571428572,1.4285714285714286,1.0,1.0,0.0,1.0,0,0.0002,Low,0
PRV51123,31,28,21,2,29,868.0645161290323,26910,5000,70.19354838709677,0.16129032258064516,4.0,2.4838709677419355,30,20,16,68.54838709677419,0.0,1.5483870967741935,1.3870967741935485,1.6129032258064515,1.967741935483871,1.2580645161290323,1.1071428571428572,1.4761904761904763,0.06451612903225806,0.967741935483871,0,0.0038,Low,0
PRV51125,48,32,36,12,36,2735.625,131310,30000,272.8333333333333,1.0833333333333333,11.0,2.4791666666666665,47,26,20,70.125,0.0,1.6041666666666667,1.4166666666666667,1.5,1.8958333333333333,1.25,1.5,1.3333333333333333,0.25,0.9791666666666666,0,0.1441,Low,0
PRV51126,20,14,2,20,0,8850.0,177000,25000,1068.0,6.5,28.0,6.5,20,17,16,69.25,0.0,1.4,1.1,1.35,1.95,1.25,1.4285714285714286,10.0,1.0,1.0,1,0.7823,High,1
PRV51128,50,38,19,5,45,2044.4,102220,29000,106.8,0.64,12.0,2.34,49,32,25,67.74,0.0,1.58,1.34,1.52,1.64,1.28,1.3157894736842106,2.6315789473684212,0.1,0.98,0,0.0229,Low,0
PRV51129,96,65,54,0,96,238.75,22920,2000,5.0,0.0,0.0,1.3541666666666667,87,48,31,73.16666666666667,0.0,1.625,1.4479166666666667,1.6145833333333333,1.8645833333333333,1.3125,1.476923076923077,1.7777777777777777,0.0,0.90625,0,0.0046,Low,0
PRV51130,7,7,2,0,7,710.0,4970,3100,0.0,0.0,0.0,2.857142857142857,7,6,4,61.285714285714285,0.0,1.7142857142857142,1.4285714285714286,1.5714285714285714,1.8571428571428572,1.7142857142857142,1.0,3.5,0.0,1.0,0,0.0007,Low,0
PRV51131,8,8,4,0,8,145.0,1160,800,8.75,0.0,0.0,0.0,8,6,5,73.875,0.0,1.625,1.625,1.625,1.875,1.125,1.0,2.0,0.0,1.0,0,0.0004,Low,0
PRV51132,8,6,5,1,7,666.25,5330,4000,133.5,0.5,4.0,1.75,8,6,1,73.75,0.0,1.875,1.625,1.625,2.0,1.5,1.3333333333333333,1.6,0.125,1.0,0,0.0015,Low,0
PRV51134,15,12,3,0,15,507.3333333333333,7610,2900,5.333333333333333,0.0,0.0,2.6666666666666665,15,8,5,62.93333333333333,0.0,1.3333333333333333,1.4,1.5333333333333334,1.9333333333333333,1.3333333333333333,1.25,5.0,0.0,1.0,0,0.0026,Low,0
PRV51135,5,2,1,0,5,60.0,300,90,0.0,0.0,0.0,0.0,3,2,1,67.0,0.0,2.0,1.8,1.8,1.2,1.8,2.5,5.0,0.0,0.6,0,0.0005,Low,0
PRV51136,1,1,1,1,0,20000.0,20000,20000,1068.0,2.0,2.0,2.0,1,1,1,70.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,0.0007,Low,0
PRV51137,55,51,23,1,54,291.8181818181818,16050,6000,24.509090909090908,0.12727272727272726,7.0,0.2,51,32,17,71.67272727272727,0.01818181818181818,1.6,1.309090909090909,1.6727272727272726,1.8363636363636364,1.1636363636363636,1.0784313725490196,2.391304347826087,0.01818181818181818,0.9272727272727272,0,0.0034,Low,0
PRV51138,26,21,7,1,25,516.5384615384615,13430,6000,41.07692307692308,0.038461538461538464,1.0,1.5384615384615385,21,18,12,72.03846153846153,0.0,1.7692307692307692,1.3461538461538463,1.6923076923076923,1.8461538461538463,1.6538461538461537,1.2380952380952381,3.7142857142857144,0.038461538461538464,0.8076923076923077,0,0.0345,Low,0
PRV51139,43,42,34,7,36,1222.7906976744187,52580,14000,174.7906976744186,0.627906976744186,8.0,2.4651162790697674,43,24,17,73.83720930232558,0.0,1.6511627906976745,1.3953488372093024,1.627906976744186,1.8372093023255813,1.2325581395348837,1.0238095238095237,1.2647058823529411,0.16279069767441862,1.0,0,0.0117,Low,0
PRV51140,487,394,5,47,440,930.4517453798768,453130,16000,103.52772073921972,0.5811088295687885,29.0,2.1047227926078027,390,197,137,72.43121149897331,0.0,1.62217659137577,1.3942505133470227,1.6160164271047228,1.8480492813141685,1.2833675564681726,1.236040609137056,97.4,0.09650924024640657,0.8008213552361396,0,0.1241,Low,0
PRV51141,71,37,8,0,71,274.50704225352115,19490,1900,2.3943661971830985,0.0,0.0,1.732394366197183,64,44,30,73.98591549295774,0.0,1.7464788732394365,1.4929577464788732,1.732394366197183,1.9014084507042253,1.352112676056338,1.9189189189189189,8.875,0.0,0.9014084507042254,0,0.0012,Low,0
PRV51142,51,38,15,7,44,2050.392156862745,104570,57000,147.76470588235293,1.0196078431372548,22.0,1.9215686274509804,48,29,19,72.45098039215686,0.0,1.6666666666666667,1.3529411764705883,1.5686274509803921,1.8823529411764706,1.3529411764705883,1.3421052631578947,3.4,0.13725490196078433,0.9411764705882353,0,0.7665,High,1
PRV51143,77,68,26,0,77,265.5844155844156,20450,3300,4.545454545454546,0.0,0.0,0.987012987012987,70,37,27,71.66233766233766,0.012987012987012988,1.5714285714285714,1.4155844155844155,1.6753246753246753,1.8311688311688312,1.4285714285714286,1.1323529411764706,2.9615384615384617,0.0,0.9090909090909091,0,0.0021,Low,0
PRV51144,30,29,14,4,26,2040.6666666666667,61220,33000,149.73333333333332,0.6666666666666666,13.0,1.8,28,19,11,76.16666666666667,0.03333333333333333,1.6333333333333333,1.5,1.6666666666666667,1.7333333333333334,1.4,1.0344827586206897,2.142857142857143,0.13333333333333333,0.9333333333333333,0,0.0037,Low,0
PRV51145,202,161,37,161,41,7952.227722772277,1606350,46000,825.4851485148515,4.732673267326732,35.0,4.900990099009901,144,125,116,72.67821782178218,0.0049504950495049506,1.49009900990099,1.3267326732673268,1.4801980198019802,1.797029702970297,1.2623762376237624,1.2546583850931676,5.45945945945946,0.7970297029702971,0.7128712871287128,1,0.9978,Critical,1
PRV51146,352,334,77,162,190,4775.3125,1680910,57000,487.6988636363636,2.3238636363636362,30.0,3.4232954545454546,250,170,151,73.6534090909091,0.011363636363636364,1.6022727272727273,1.3465909090909092,1.5198863636363635,1.8210227272727273,1.2897727272727273,1.0538922155688624,4.571428571428571,0.4602272727272727,0.7102272727272727,1,0.991,Critical,1
PRV51147,32,32,23,0,32,276.875,8860,3300,6.5625,0.0,0.0,2.5,30,20,13,71.0625,0.0,1.6875,1.4375,1.625,1.875,1.3125,1.0,1.391304347826087,0.0,0.9375,0,0.0012,Low,0
PRV51148,330,263,60,34,296,1480.7878787878788,488660,37000,109.98181818181818,0.41515151515151516,15.0,1.8484848484848484,282,140,125,73.07878787878788,0.0,1.6636363636363636,1.4090909090909092,1.5909090909090908,1.8212121212121213,1.312121212121212,1.2547528517110267,5.5,0.10303030303030303,0.8545454545454545,1,0.9389,Critical,1
PRV51149,148,136,25,116,32,7572.1621621621625,1120680,57000,837.5540540540541,4.398648648648648,26.0,4.6891891891891895,116,99,90,71.25,0.0,1.5608108108108107,1.2905405405405406,1.385135135135135,1.8716216216216217,1.25,1.088235294117647,5.92,0.7837837837837838,0.7837837837837838,1,0.9943,Critical,1
PRV51151,233,225,97,22,211,863.9484978540772,201300,16000,99.99141630901288,0.3948497854077253,9.0,1.6952789699570816,205,110,83,73.03004291845494,0.004291845493562232,1.5450643776824033,1.4034334763948497,1.5493562231759657,1.849785407725322,1.3133047210300428,1.0355555555555556,2.402061855670103,0.0944206008583691,0.8798283261802575,0,0.0427,Low,0
PRV51152,83,39,3,0,83,310.48192771084337,25770,3300,6.024096385542169,0.0,0.0,1.7228915662650603,76,42,31,72.89156626506023,0.0,1.5060240963855422,1.4457831325301205,1.4819277108433735,1.9879518072289157,1.2409638554216869,2.128205128205128,27.666666666666668,0.0,0.9156626506024096,0,0.0028,Low,0
PRV51153,87,83,51,4,83,821.7241379310345,71490,34000,56.3448275862069,0.40229885057471265,15.0,1.4022988505747127,81,47,34,72.25287356321839,0.022988505747126436,1.6666666666666667,1.4367816091954022,1.6206896551724137,1.8735632183908046,1.3218390804597702,1.0481927710843373,1.7058823529411764,0.04597701149425287,0.9310344827586207,0,0.0109,Low,0
PRV51154,161,147,3,0,161,284.16149068322983,45750,8100,4.906832298136646,0.0,0.0,1.3229813664596273,145,73,53,74.11801242236025,0.006211180124223602,1.5900621118012421,1.391304347826087,1.6459627329192548,1.8571428571428572,1.31055900621118,1.0952380952380953,53.666666666666664,0.0,0.9006211180124224,0,0.0089,Low,0
PRV51155,115,110,1,0,115,228.95652173913044,26330,3300,1.391304347826087,0.0,0.0,1.0434782608695652,103,58,40,72.5391304347826,0.008695652173913044,1.5478260869565217,1.4695652173913043,1.6869565217391305,1.826086956521739,1.3391304347826087,1.0454545454545454,115.0,0.0,0.8956521739130435,0,0.0014,Low,0
PRV51156,542,425,3,0,542,259.48339483394835,140640,3300,3.1734317343173433,0.0,0.0,1.367158671586716,437,181,124,72.9520295202952,0.0018450184501845018,1.651291512915129,1.4538745387453875,1.6568265682656826,1.8542435424354244,1.3339483394833949,1.275294117647059,180.66666666666666,0.0,0.8062730627306273,0,0.0118,Low,0
PRV51159,569,506,99,65,504,1402.091388400703,797790,57000,123.81370826010544,0.6432337434094904,35.0,1.7398945518453428,442,203,161,73.60632688927944,0.005272407732864675,1.5957820738137083,1.4551845342706502,1.6291739894551844,1.8383128295254834,1.3163444639718804,1.1245059288537549,5.747474747474747,0.11423550087873462,0.7768014059753954,1,0.9845,Critical,1
PRV51160,114,110,22,90,24,7649.298245614035,872020,57000,843.3333333333334,4.464912280701754,30.0,4.87719298245614,95,85,86,72.97368421052632,0.0,1.5350877192982457,1.2894736842105263,1.3859649122807018,1.7543859649122806,1.2456140350877194,1.0363636363636364,5.181818181818182,0.7894736842105263,0.8333333333333334,0,0.7483,High,1
PRV51164,391,334,7,41,350,1424.5012787723786,556980,41000,113.93350383631713,0.659846547314578,30.0,1.659846547314578,322,151,120,72.65473145780051,0.0,1.6649616368286444,1.391304347826087,1.6112531969309463,1.8695652173913044,1.3350383631713556,1.1706586826347305,55.857142857142854,0.10485933503836317,0.8235294117647058,0,0.338,Medium,0
PRV51165,98,97,62,26,72,3364.285714285714,329700,57000,286.61224489795916,1.7448979591836735,35.0,2.4489795918367347,92,63,47,74.62244897959184,0.0,1.5714285714285714,1.4591836734693877,1.5816326530612246,1.8877551020408163,1.3061224489795917,1.0103092783505154,1.5806451612903225,0.2653061224489796,0.9387755102040817,0,0.3793,Medium,0
PRV51166,5,5,4,1,4,4974.0,24870,22000,213.6,3.2,16.0,3.2,5,4,3,71.0,0.0,1.8,1.4,1.8,1.8,1.0,1.0,1.25,0.2,1.0,0,0.0022,Low,0
PRV51167,190,182,22,0,190,273.57894736842104,51980,3300,2.1578947368421053,0.0,0.0,1.7421052631578948,174,97,64,73.78947368421052,0.005263157894736842,1.5789473684210527,1.4473684210526316,1.6105263157894736,1.8210526315789475,1.268421052631579,1.043956043956044,8.636363636363637,0.0,0.9157894736842105,0,0.0019,Low,0
PRV51168,87,86,14,9,78,924.9425287356322,80470,25000,112.4367816091954,0.5402298850574713,15.0,0.7701149425287356,80,35,29,72.96551724137932,0.011494252873563218,1.5632183908045978,1.3908045977011494,1.6436781609195403,1.8735632183908046,1.3333333333333333,1.0116279069767442,6.214285714285714,0.10344827586206896,0.9195402298850575,0,0.0046,Low,0
PRV51169,77,74,51,0,77,251.6883116883117,19380,3300,0.6493506493506493,0.0,0.0,1.4935064935064934,72,44,28,74.25974025974025,0.0,1.5844155844155845,1.4285714285714286,1.5714285714285714,1.8831168831168832,1.3246753246753247,1.0405405405405406,1.5098039215686274,0.0,0.935064935064935,0,0.0009,Low,0
PRV51170,16,16,8,8,8,9113.75,145820,57000,534.0,3.125,27.0,3.125,15,12,11,72.25,0.0,1.5,1.4375,1.5,1.9375,1.125,1.0,2.0,0.5,0.9375,1,0.9653,Critical,1
PRV51171,59,59,38,0,59,234.23728813559322,13820,3300,3.389830508474576,0.0,0.0,1.576271186440678,54,36,18,72.45762711864407,0.0,1.6101694915254237,1.3389830508474576,1.5084745762711864,1.847457627118644,1.3220338983050848,1.0,1.5526315789473684,0.0,0.9152542372881356,0,0.0017,Low,0
PRV51173,22,21,12,7,15,4376.818181818182,96290,29000,348.90909090909093,2.5,23.0,4.318181818181818,21,14,12,72.54545454545455,0.0,1.7272727272727273,1.5454545454545454,1.6363636363636365,1.9090909090909092,1.1818181818181819,1.0476190476190477,1.8333333333333333,0.3181818181818182,0.9545454545454546,1,0.9517,Critical,1
PRV51175,41,39,21,0,41,235.3658536585366,9650,2100,2.1951219512195124,0.0,0.0,0.6585365853658537,41,25,16,71.02439024390245,0.0,1.4634146341463414,1.3414634146341464,1.5121951219512195,1.853658536585366,1.3414634146341464,1.0512820512820513,1.9523809523809523,0.0,1.0,0,0.0055,Low,0
PRV51176,445,399,128,0,445,328.0449438202247,145980,7500,1.9550561797752808,0.0,0.0,2.0651685393258425,353,163,108,72.42247191011236,0.0044943820224719105,1.5640449438202246,1.4089887640449439,1.604494382022472,1.8651685393258426,1.2988764044943821,1.1152882205513786,3.4765625,0.0,0.7932584269662921,0,0.0178,Low,0
PRV51178,65,64,19,34,31,6633.538461538462,431180,43000,563.1076923076923,4.1692307692307695,35.0,4.523076923076923,58,47,36,70.58461538461539,0.0,1.523076923076923,1.323076923076923,1.5076923076923077,1.8461538461538463,1.353846153846154,1.015625,3.4210526315789473,0.5230769230769231,0.8923076923076924,1,0.985,Critical,1
PRV51179,26,26,14,0,26,192.30769230769232,5000,1400,0.0,0.0,0.0,0.8076923076923077,25,18,9,69.76923076923077,0.0,1.5384615384615385,1.4230769230769231,1.5384615384615385,1.9230769230769231,1.4230769230769231,1.0,1.8571428571428572,0.0,0.9615384615384616,0,0.001,Low,0
PRV51180,129,86,3,2,127,730.5426356589147,94240,41000,18.728682170542637,0.023255813953488372,2.0,1.6124031007751938,122,78,49,73.4186046511628,0.0,1.6434108527131783,1.3953488372093024,1.558139534883721,1.9069767441860466,1.3565891472868217,1.5,43.0,0.015503875968992248,0.9457364341085271,0,0.0221,Low,0
PRV51181,10,10,5,0,10,215.0,2150,800,0.0,0.0,0.0,2.6,10,8,1,77.0,0.1,1.6,1.4,1.6,1.8,1.2,1.0,2.0,0.0,1.0,0,0.002,Low,0
PRV51183,113,105,8,41,72,3148.5840707964603,355790,38000,378.6725663716814,1.6902654867256637,28.0,2.504424778761062,107,71,55,72.73451327433628,0.008849557522123894,1.6814159292035398,1.424778761061947,1.5398230088495575,1.8672566371681416,1.2831858407079646,1.0761904761904761,14.125,0.36283185840707965,0.9469026548672567,0,0.5082,Medium,1
PRV51185,8,8,5,0,8,198.75,1590,500,0.0,0.0,0.0,0.0,8,5,2,72.5,0.0,1.75,1.5,1.625,1.875,1.25,1.0,1.6,0.0,1.0,0,0.0003,Low,0
PRV51186,2,2,1,0,2,50.0,100,50,0.0,0.0,0.0,0.0,2,2,2,74.0,0.0,1.5,2.0,1.5,2.0,1.5,1.0,2.0,0.0,1.0,0,0.0003,Low,0
PRV51189,56,51,11,0,56,156.07142857142858,8740,1600,4.285714285714286,0.0,0.0,0.6071428571428571,49,30,18,72.69642857142857,0.0,1.75,1.4107142857142858,1.6785714285714286,1.8571428571428572,1.375,1.0980392156862746,5.090909090909091,0.0,0.875,0,0.0055,Low,0
PRV51190,66,64,23,3,63,595.6060606060606,39310,15000,53.54545454545455,0.16666666666666666,5.0,0.6060606060606061,63,31,25,73.07575757575758,0.0,1.5151515151515151,1.3636363636363635,1.606060606060606,1.7878787878787878,1.378787878787879,1.03125,2.869565217391304,0.045454545454545456,0.9545454545454546,0,0.0103,Low,0
PRV51191,32,30,22,0,32,343.4375,10990,3000,2.8125,0.0,0.0,3.15625,31,19,14,70.65625,0.0,1.65625,1.59375,1.65625,1.875,1.40625,1.0666666666666667,1.4545454545454546,0.0,0.96875,0,0.0007,Low,0
PRV51194,9,9,5,2,7,2060.0,18540,14000,237.33333333333334,0.6666666666666666,5.0,0.6666666666666666,9,7,5,71.77777777777777,0.0,1.5555555555555556,1.5555555555555556,1.7777777777777777,1.8888888888888888,1.3333333333333333,1.0,1.8,0.2222222222222222,1.0,0,0.001,Low,0
PRV51196,720,432,1,0,720,273.69444444444446,197060,4300,2.4305555555555554,0.0,0.0,1.4027777777777777,524,239,171,74.31527777777778,0.004166666666666667,1.6611111111111112,1.4666666666666666,1.65,1.8527777777777779,1.3041666666666667,1.6666666666666667,720.0,0.0,0.7277777777777777,0,0.1188,Low,0
PRV51198,6,3,2,0,6,60.0,360,100,5.0,0.0,0.0,0.0,6,2,2,78.83333333333333,0.0,2.0,1.8333333333333333,2.0,1.8333333333333333,1.3333333333333333,2.0,3.0,0.0,1.0,0,0.0025,Low,0
PRV51200,19,16,4,0,19,232.6315789473684,4420,1600,0.0,0.0,0.0,1.5789473684210527,17,11,10,70.21052631578948,0.0,1.631578947368421,1.3157894736842106,1.894736842105263,1.8421052631578947,1.263157894736842,1.1875,4.75,0.0,0.8947368421052632,0,0.0028,Low,0
PRV51201,45,41,3,0,45,236.88888888888889,10660,3300,1.1111111111111112,0.0,0.0,0.9777777777777777,43,23,16,73.08888888888889,0.0,1.6222222222222222,1.3777777777777778,1.5555555555555556,1.8888888888888888,1.288888888888889,1.0975609756097562,15.0,0.0,0.9555555555555556,0,0.0047,Low,0
PRV51202,12,12,5,0,12,417.5,5010,3100,0.0,0.0,0.0,3.6666666666666665,11,7,4,69.75,0.0,1.4166666666666667,1.3333333333333333,1.6666666666666667,1.9166666666666667,1.25,1.0,2.4,0.0,0.9166666666666666,0,0.0004,Low,0
PRV51203,21,20,5,0,21,730.4761904761905,15340,9010,3.8095238095238093,0.0,0.0,1.2380952380952381,19,9,5,66.04761904761905,0.0,1.619047619047619,1.4285714285714286,1.7142857142857142,1.7142857142857142,1.3333333333333333,1.05,4.2,0.0,0.9047619047619048,0,0.0233,Low,0
PRV51204,499,398,3,0,499,310.9819639278557,155180,3300,1.2024048096192386,0.0,0.0,1.6673346693386772,376,171,129,72.44288577154309,0.01002004008016032,1.6452905811623246,1.4609218436873748,1.6372745490981964,1.8517034068136273,1.3507014028056112,1.2537688442211055,166.33333333333334,0.0,0.7535070140280561,0,0.006,Low,0
PRV51205,10,10,6,0,10,466.0,4660,3300,7.0,0.0,0.0,2.0,10,9,7,74.5,0.0,1.7,1.6,1.5,1.7,1.4,1.0,1.6666666666666667,0.0,1.0,0,0.0003,Low,0
PRV51206,10,10,6,0,10,156.0,1560,400,0.0,0.0,0.0,0.6,10,4,3,74.3,0.0,1.7,1.3,1.5,1.9,1.3,1.0,1.6666666666666667,0.0,1.0,0,0.0006,Low,0
PRV51207,3,3,2,3,0,17000.0,51000,38000,1068.0,14.0,35.0,14.0,3,3,3,69.0,0.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.5,1.0,1.0,0,0.2117,Low,0
PRV51209,42,38,2,0,42,235.95238095238096,9910,1700,4.0476190476190474,0.0,0.0,0.8333333333333334,41,22,15,73.30952380952381,0.0,1.6428571428571428,1.3571428571428572,1.7142857142857142,1.9047619047619047,1.4047619047619047,1.105263157894737,21.0,0.0,0.9761904761904762,0,0.0022,Low,0
PRV51210,9,9,3,0,9,321.1111111111111,2890,1400,0.0,0.0,0.0,0.0,8,6,3,80.33333333333333,0.0,1.5555555555555556,1.5555555555555556,1.7777777777777777,1.7777777777777777,1.2222222222222223,1.0,3.0,0.0,0.8888888888888888,0,1e-04,Low,0
PRV51211,2,2,2,0,2,50.0,100,100,0.0,0.0,0.0,0.0,2,1,1,70.0,0.0,1.0,1.5,2.0,1.5,2.0,1.0,1.0,0.0,1.0,0,0.0002,Low,0
PRV51212,15,15,2,0,15,417.3333333333333,6260,3300,4.666666666666667,0.0,0.0,1.9333333333333333,15,11,8,71.33333333333333,0.0,1.6666666666666667,1.5333333333333334,1.4666666666666666,1.8,1.1333333333333333,1.0,7.5,0.0,1.0,0,0.0004,Low,0
PRV51213,2,2,2,0,2,25.0,50,30,0.0,0.0,0.0,0.0,2,1,1,73.0,0.0,2.0,2.0,2.0,2.0,1.5,1.0,1.0,0.0,1.0,0,1e-04,Low,0
PRV51214,8,8,3,0,8,400.0,3200,1600,0.0,0.0,0.0,0.75,8,5,4,69.625,0.0,1.5,1.5,1.625,2.0,1.5,1.0,2.6666666666666665,0.0,1.0,0,0.001,Low,0
PRV51215,10,10,1,0,10,161.0,1610,500,0.0,0.0,0.0,0.7,10,9,3,80.4,0.0,1.8,1.3,1.7,2.0,1.3,1.0,10.0,0.0,1.0,0,0.0005,Low,0
PRV51216,71,66,2,0,71,219.1549295774648,15560,3300,8.028169014084508,0.0,0.0,1.8309859154929577,63,36,27,73.01408450704226,0.014084507042253521,1.6619718309859155,1.4929577464788732,1.6338028169014085,1.8169014084507042,1.2816901408450705,1.0757575757575757,35.5,0.0,0.8873239436619719,0,0.0028,Low,0
PRV51217,5,5,2,0,5,586.0,2930,2100,0.0,0.0,0.0,4.0,5,4,2,70.4,0.0,1.4,1.6,1.6,2.0,1.6,1.0,2.5,0.0,1.0,0,0.0006,Low,0
